date,finclip_id,mass_g,probe,resp,resp_vol_L,expt_period,time,do_percent_sat,po2_torr,umol_o2_per_sec,sel_start,sel_end,sel_duration_sec,notes
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,175,95.5128,152.1881,-0.0015,06:50.0,12:39.0,350,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,176,95.594,152.3174,-0.0017,18:30.0,23:44.0,315,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,177,95.7569,152.577,-0.0015,29:45.0,35:09.0,325,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,178,95.7741,152.6044,-0.0015,41:05.0,46:44.0,340,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,179,95.8249,152.6853,-0.0016,52:30.0,58:09.0,340,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,180,95.9134,152.8263,-0.0014,03:30.0,09:49.0,380,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,181,95.8817,152.7759,-0.0014,15:00.0,21:09.0,370,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,182,95.9976,152.9604,-0.0014,26:25.0,32:14.0,350,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,183,95.9606,152.9016,-0.0014,38:00.0,43:54.0,355,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,184,96.0263,153.0062,-0.0015,49:35.0,55:19.0,345,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,185,96.0504,153.0446,-0.0015,00:55.0,06:39.0,345,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,186,95.8886,152.7868,-0.0015,12:10.0,18:24.0,375,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,187,96.1064,153.1339,-0.0013,23:10.0,29:34.0,385,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,188,95.9399,152.8685,-0.0016,35:30.0,41:04.0,335,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,189,96.1234,153.1609,-0.0014,46:10.0,52:19.0,370,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,190,96.0985,153.1213,-0.0015,57:40.0,03:39.0,360,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,191,96.1174,153.1514,-0.0014,09:05.0,15:14.0,370,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,192,96.1408,153.1886,-0.0016,20:45.0,26:39.0,355,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,193,96.0557,153.053,-0.0016,32:10.0,38:24.0,375,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,194,96.2938,153.4325,-0.0014,43:10.0,49:04.0,355,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,195,96.1536,153.209,-0.0015,54:50.0,01:09.0,380,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,196,96.1791,153.2497,-0.0016,06:50.0,12:19.0,330,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,197,96.4155,153.6265,-0.0015,18:05.0,23:24.0,320,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,198,96.3554,153.5307,-0.0015,29:35.0,35:19.0,345,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,199,96.4524,153.6853,-0.0015,40:40.0,46:44.0,365,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,200,96.4908,153.7464,-0.0015,52:15.0,57:44.0,330,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,201,96.5263,153.8029,-0.0015,03:30.0,09:19.0,350,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,202,96.5206,153.7938,-0.0014,14:20.0,21:19.0,420,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,203,96.5669,153.8677,-0.0015,26:00.0,32:14.0,375,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,204,96.4925,153.749,-0.0015,37:05.0,43:39.0,395,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,205,96.641,153.9857,-0.0015,48:45.0,55:09.0,385,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,206,96.653,154.0048,-0.0016,00:20.0,06:14.0,355,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,207,96.7616,154.1778,-0.0015,11:25.0,17:54.0,390,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,208,96.6041,153.9269,-0.0017,23:15.0,29:09.0,355,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,209,96.7456,154.1524,-0.0015,34:35.0,40:34.0,360,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,210,96.7988,154.2372,-0.0016,46:00.0,51:44.0,345,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,211,96.5874,153.9003,-0.0017,57:30.0,03:14.0,345,time units are just for ordering - not actual time
3-Oct-18,top,3.4,NFB0010,2,0.0735,mmr_smr,212,96.844,154.3092,-0.0016,08:50.0,14:11.0,322,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,1,96.3755,153.2598,-0.0019,01:55.0,06:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,2,93.2889,148.3514,-0.0019,06:55.0,11:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,3,90.4595,143.852,-0.0017,11:55.0,16:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,4,87.7558,139.5523,-0.0017,16:55.0,21:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,5,85.1958,135.4813,-0.0017,21:55.0,26:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,6,82.6413,131.4191,-0.0016,26:55.0,31:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,7,80.1953,127.5294,-0.0015,31:55.0,36:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,8,77.6529,123.4864,-0.0016,36:55.0,41:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,9,75.1815,119.5563,-0.0016,41:55.0,46:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,10,72.3389,115.0358,-0.002,46:55.0,51:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,11,69.5607,110.6179,-0.0015,51:55.0,56:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,12,67.1313,106.7547,-0.0015,56:55.0,01:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,13,64.7588,102.9818,-0.0015,01:55.0,06:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,14,62.2506,98.9932,-0.0016,06:55.0,11:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,15,59.8091,95.1105,-0.0015,11:55.0,16:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,16,57.4905,91.4235,-0.0015,16:55.0,21:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,17,55.2475,87.8565,-0.0014,21:55.0,26:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,18,53.0504,84.3627,-0.0014,26:55.0,31:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,19,50.8784,80.9087,-0.0014,31:55.0,36:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,20,48.7092,77.4591,-0.0014,36:55.0,41:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,21,46.5218,73.9807,-0.0015,41:55.0,46:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,22,44.3108,70.4646,-0.0014,46:55.0,51:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,23,42.1203,66.9812,-0.0014,51:55.0,56:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,24,39.9442,63.5207,-0.0015,56:55.0,01:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,25,37.6763,59.9142,-0.0015,01:55.0,06:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,26,35.411,56.3118,-0.0014,06:55.0,11:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,27,33.021,52.5111,-0.0015,11:55.0,16:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,28,30.7481,48.8968,-0.0014,16:55.0,21:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,29,28.4979,45.3183,-0.0015,21:55.0,26:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,30,26.3778,41.947,-0.0013,26:55.0,31:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,31,24.265,38.5871,-0.0014,31:55.0,36:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,32,22.1147,35.1675,-0.0013,36:55.0,41:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,33,20.0252,31.8448,-0.0014,41:55.0,46:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,34,17.915,28.489,-0.0013,46:55.0,51:54.0,300,time units are just for ordering - not actual time
5-Oct-18,top,3.4,NFB0010,2,0.0735,pcrit,35,15.9529,25.3689,-0.0013,51:55.0,56:16.0,262,time units are just for ordering - not actual time
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,3.2799,93.817,149.486,-0.012,00:45.0,05:19.0,275,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,15.1651,95.5275,152.2115,-0.0056,11:20.0,16:44.0,325,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,27.2567,95.9629,152.9053,-0.0056,22:25.0,27:59.0,335,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,39.6476,96.5232,153.7981,-0.0047,34:00.0,39:19.0,320,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,52.2175,97.5007,155.3555,-0.0039,45:50.0,50:44.0,295,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,64.376,97.8535,155.9177,-0.0035,56:45.0,02:19.0,335,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,76.6723,97.793,155.8212,-0.0038,08:20.0,13:29.0,310,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,89.0143,97.6604,155.61,-0.0038,19:35.0,25:04.0,330,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,101.2359,97.9744,156.1104,-0.0033,30:45.0,36:29.0,345,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,113.434,98.2487,156.5474,-0.0031,41:50.0,47:59.0,370,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,125.8709,97.7577,155.765,-0.0038,53:30.0,59:19.0,350,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,138.0192,97.7223,155.7087,-0.0037,04:40.0,10:39.0,360,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,150.6919,97.1168,154.7438,-0.0041,16:35.0,22:09.0,335,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,162.735,97.4509,155.2762,-0.0033,27:35.0,33:24.0,350,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,175.1206,96.865,154.3426,-0.0038,39:05.0,44:49.0,345,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,187.4966,97.3478,155.1119,-0.0033,50:35.0,56:14.0,340,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,200.0699,97.0229,154.5943,-0.0034,02:20.0,07:44.0,325,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,212.483,96.65,154,-0.0038,13:50.0,19:14.0,325,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,224.6657,96.4885,153.7427,-0.0037,25:15.0,30:24.0,310,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,236.9919,96.3266,153.4848,-0.0035,36:35.0,41:54.0,320,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,248.9888,96.9972,154.5533,-0.0028,47:15.0,53:29.0,375,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,261.3454,97.0234,154.5949,-0.0028,58:55.0,04:44.0,350,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,274.0017,96.4641,153.7038,-0.0035,10:35.0,16:29.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,286.334,96.7222,154.1151,-0.0027,21:55.0,27:59.0,365,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,298.3064,96.8201,154.2711,-0.0031,33:05.0,38:59.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,310.7857,96.7031,154.0846,-0.0028,44:45.0,50:24.0,340,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,323.26,96.3615,153.5403,-0.0028,56:10.0,02:04.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,335.4996,96.6281,153.9651,-0.0028,07:35.0,13:19.0,345,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,347.845,96.424,153.64,-0.0029,18:50.0,24:54.0,365,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,360.4705,96.1071,153.135,-0.003,30:50.0,36:14.0,325,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,372.5831,96.3358,153.4994,-0.0029,42:00.0,47:29.0,330,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,384.7094,96.0948,153.1155,-0.0028,52:50.0,59:04.0,375,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,397.5059,96.282,153.4137,-0.0028,05:05.0,10:29.0,325,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,409.5797,96.2518,153.3655,-0.0028,16:05.0,21:49.0,345,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,421.6834,96.2522,153.3662,-0.0025,26:55.0,33:24.0,390,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,434.4393,96.1062,153.1335,-0.0027,39:10.0,44:44.0,335,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,446.5987,96.088,153.1046,-0.0028,50:10.0,56:14.0,365,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,458.645,96.1075,153.1356,-0.0027,01:30.0,07:09.0,340,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,471.3835,95.9761,152.9262,-0.0027,13:10.0,19:04.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,483.4755,96.1001,153.1239,-0.0028,24:25.0,30:14.0,350,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,496.0016,95.9749,152.9243,-0.0027,36:20.0,41:29.0,310,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,508.2593,96.0566,153.0545,-0.0025,47:20.0,53:09.0,350,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,520.7267,95.9678,152.913,-0.0028,59:10.0,04:24.0,315,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,532.7509,96.1823,153.2548,-0.0026,09:55.0,15:54.0,360,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,545.2048,96.017,152.9914,-0.0026,21:35.0,27:14.0,340,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,557.3678,96.0103,152.9807,-0.0026,32:55.0,38:24.0,330,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,569.7979,95.7273,152.5298,-0.0026,44:25.0,49:54.0,330,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,582.1494,95.7454,152.5587,-0.0025,55:45.0,01:24.0,340,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,594.4069,95.8506,152.7263,-0.0024,07:00.0,12:49.0,350,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,606.7516,95.8378,152.7059,-0.0025,18:25.0,24:14.0,350,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,619.1781,95.6464,152.4009,-0.0026,29:50.0,35:49.0,360,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,631.4366,95.6723,152.4423,-0.0025,41:15.0,47:04.0,350,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,643.7773,95.6875,152.4663,-0.0024,52:30.0,58:39.0,370,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,656.032,95.7188,152.5162,-0.0023,03:45.0,10:04.0,380,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,668.3847,95.4308,152.0573,-0.0024,15:30.0,21:09.0,340,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,680.9715,94.9606,151.3082,-0.003,27:10.0,32:49.0,340,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,693.1553,95.4014,152.0105,-0.0024,38:30.0,44:04.0,335,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,705.4055,95.5405,152.2322,-0.0025,49:30.0,55:44.0,375,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,717.57,95.6249,152.3667,-0.0022,00:45.0,06:59.0,375,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,730.1082,95.4188,152.0383,-0.0029,12:30.0,18:24.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,742.2765,95.6097,152.3425,-0.0027,23:30.0,29:54.0,385,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,754.8838,95.521,152.2011,-0.0023,35:30.0,41:14.0,345,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,767.1329,95.5287,152.2134,-0.0021,46:45.0,52:39.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,779.3859,95.462,152.1072,-0.0022,58:00.0,04:04.0,365,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,791.903,95.2885,151.8307,-0.0024,09:50.0,15:24.0,335,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,804.0596,95.3419,151.9157,-0.0026,20:55.0,26:49.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,816.6407,95.2117,151.7082,-0.0024,32:40.0,38:19.0,340,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,828.5836,95.3416,151.9153,-0.0022,43:40.0,49:24.0,345,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,841.2402,94.8677,151.1601,-0.0026,55:20.0,01:09.0,350,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,853.464,95.1695,151.6411,-0.0023,06:45.0,12:19.0,335,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,865.9958,94.6854,150.8697,-0.0026,18:30.0,23:44.0,315,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,877.7336,95.3982,152.0054,-0.0025,29:00.0,34:59.0,360,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,890.1177,95.5307,152.2166,-0.0023,40:20.0,46:34.0,375,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,902.9935,95.325,151.8889,-0.0021,52:20.0,58:24.0,365,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,915.2467,95.5046,152.175,-0.0022,03:45.0,09:39.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,927.2784,95.7976,152.6418,-0.002,14:40.0,20:59.0,380,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,939.6712,95.9572,152.8962,-0.002,26:20.0,32:14.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,952.1082,96.0312,153.014,-0.0021,37:50.0,43:44.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,964.434,96.155,153.2112,-0.0021,49:15.0,55:09.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,976.7355,96.2126,153.303,-0.002,00:35.0,06:34.0,360,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,989.3419,95.8851,152.7812,-0.0025,12:30.0,17:59.0,330,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1001.363,96.177,153.2464,-0.0024,23:30.0,29:14.0,345,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1013.9274,95.9599,152.9005,-0.0023,35:20.0,40:39.0,320,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1026.445,95.8532,152.7305,-0.0024,46:40.0,52:29.0,350,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1038.6519,95.8163,152.6716,-0.0025,58:05.0,03:39.0,335,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1051.0265,95.4787,152.1337,-0.0024,09:35.0,15:04.0,330,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1063.2283,96.0384,153.0255,-0.0021,20:40.0,26:34.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1075.5567,96.4362,153.6593,-0.0022,32:05.0,37:59.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1088.1524,96.2149,153.3067,-0.0025,43:45.0,49:39.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1100.3957,96.6289,153.9664,-0.0024,55:15.0,00:49.0,335,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1112.5312,96.8811,154.3683,-0.0022,06:30.0,12:04.0,335,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1124.6604,96.9761,154.5196,-0.0022,17:30.0,23:34.0,365,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1137.5291,96.8338,154.2929,-0.0026,29:35.0,35:19.0,345,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1149.6664,97.1495,154.7959,-0.0024,41:00.0,46:24.0,325,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1161.7259,97.3121,155.055,-0.0021,52:05.0,57:39.0,335,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1174.1088,97.1758,154.8379,-0.0021,03:00.0,09:39.0,400,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1186.5478,97.0997,154.7166,-0.0022,14:35.0,21:04.0,390,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1198.8986,96.9816,154.5283,-0.0028,26:15.0,32:14.0,360,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1211.3655,97.0924,154.7049,-0.0026,37:50.0,43:44.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1223.7091,96.9973,154.5534,-0.0024,49:15.0,55:09.0,355,
3-Oct-18,bottom,4.9,NFB0013,4,0.07474,mmr_smr,1236.0659,97.0256,154.5985,-0.0025,00:45.0,06:29.0,345,
